room_id,timestamp,power_watts,occupancy,occupancy_count,hour,minute,day_of_week,is_wastage
R201,2026-05-30T16:00:00Z,19.2,0,0,16,0,5,0
R201,2026-05-30T16:15:00Z,15.5,0,0,16,15,5,0
R201,2026-05-30T16:30:00Z,19.5,0,0,16,30,5,0
R201,2026-05-30T16:45:00Z,19.4,0,0,16,45,5,0
R201,2026-05-30T17:00:00Z,13.2,0,0,17,0,5,0
R201,2026-05-30T17:15:00Z,13.8,0,0,17,15,5,0
R201,2026-05-30T17:30:00Z,20.0,0,0,17,30,5,0
R201,2026-05-30T17:45:00Z,39.5,0,0,17,45,5,0
R201,2026-05-30T18:00:00Z,5.1,0,0,18,0,5,0
R201,2026-05-30T18:15:00Z,15.4,0,0,18,15,5,0
R201,2026-05-30T18:30:00Z,3.0,0,0,18,30,5,0
R201,2026-05-30T18:45:00Z,14.8,0,0,18,45,5,0
R201,2026-05-30T19:00:00Z,8.3,0,0,19,0,5,0
R201,2026-05-30T19:15:00Z,13.8,0,0,19,15,5,0
R201,2026-05-30T19:30:00Z,16.6,0,0,19,30,5,0
R201,2026-05-30T19:45:00Z,10.1,0,0,19,45,5,0
R201,2026-05-30T20:00:00Z,0.0,0,0,20,0,5,0
R201,2026-05-30T20:15:00Z,29.3,0,0,20,15,5,0
R201,2026-05-30T20:30:00Z,23.4,0,0,20,30,5,0
R201,2026-05-30T20:45:00Z,13.7,0,0,20,45,5,0
R201,2026-05-30T21:00:00Z,6.1,0,0,21,0,5,0
R201,2026-05-30T21:15:00Z,15.9,0,0,21,15,5,0
R201,2026-05-30T21:30:00Z,18.6,0,0,21,30,5,0
R201,2026-05-30T21:45:00Z,22.7,0,0,21,45,5,0
R201,2026-05-30T22:00:00Z,23.6,0,0,22,0,5,0
R201,2026-05-30T22:15:00Z,25.5,0,0,22,15,5,0
R201,2026-05-30T22:30:00Z,0.0,0,0,22,30,5,0
R201,2026-05-30T22:45:00Z,12.0,0,0,22,45,5,0
R201,2026-05-30T23:00:00Z,24.9,0,0,23,0,5,0
R201,2026-05-30T23:15:00Z,5.8,0,0,23,15,5,0
R201,2026-05-30T23:30:00Z,27.2,0,0,23,30,5,0
R201,2026-05-30T23:45:00Z,33.1,0,0,23,45,5,0
R201,2026-05-31T00:00:00Z,26.9,0,0,0,0,6,0
R201,2026-05-31T00:15:00Z,21.6,0,0,0,15,6,0
R201,2026-05-31T00:30:00Z,10.5,0,0,0,30,6,0
R201,2026-05-31T00:45:00Z,17.8,0,0,0,45,6,0
R201,2026-05-31T01:00:00Z,1.5,0,0,1,0,6,0
R201,2026-05-31T01:15:00Z,7.2,0,0,1,15,6,0
R201,2026-05-31T01:30:00Z,7.9,0,0,1,30,6,0
R201,2026-05-31T01:45:00Z,15.6,0,0,1,45,6,0
R201,2026-05-31T02:00:00Z,11.1,0,0,2,0,6,0
R201,2026-05-31T02:15:00Z,17.6,0,0,2,15,6,0
R201,2026-05-31T02:30:00Z,23.8,0,0,2,30,6,0
R201,2026-05-31T02:45:00Z,7.9,0,0,2,45,6,0
R201,2026-05-31T03:00:00Z,16.5,0,0,3,0,6,0
R201,2026-05-31T03:15:00Z,10.8,0,0,3,15,6,0
R201,2026-05-31T03:30:00Z,16.9,0,0,3,30,6,0
R201,2026-05-31T03:45:00Z,21.9,0,0,3,45,6,0
R201,2026-05-31T04:00:00Z,24.2,0,0,4,0,6,0
R201,2026-05-31T04:15:00Z,21.7,0,0,4,15,6,0
R201,2026-05-31T04:30:00Z,19.1,0,0,4,30,6,0
R201,2026-05-31T04:45:00Z,0.8,0,0,4,45,6,0
R201,2026-05-31T05:00:00Z,4.2,0,0,5,0,6,0
R201,2026-05-31T05:15:00Z,6.8,0,0,5,15,6,0
R201,2026-05-31T05:30:00Z,18.6,0,0,5,30,6,0
R201,2026-05-31T05:45:00Z,2.1,0,0,5,45,6,0
R201,2026-05-31T06:00:00Z,18.4,0,0,6,0,6,0
R201,2026-05-31T06:15:00Z,17.6,0,0,6,15,6,0
R201,2026-05-31T06:30:00Z,0.0,0,0,6,30,6,0
R201,2026-05-31T06:45:00Z,4.1,0,0,6,45,6,0
R201,2026-05-31T07:00:00Z,25.4,0,0,7,0,6,0
R201,2026-05-31T07:15:00Z,22.0,0,0,7,15,6,0
R201,2026-05-31T07:30:00Z,6.5,0,0,7,30,6,0
R201,2026-05-31T07:45:00Z,4.7,0,0,7,45,6,0
R201,2026-05-31T08:00:00Z,0.0,0,0,8,0,6,0
R201,2026-05-31T08:15:00Z,29.7,0,0,8,15,6,0
R201,2026-05-31T08:30:00Z,15.4,0,0,8,30,6,0
R201,2026-05-31T08:45:00Z,33.8,0,0,8,45,6,0
R201,2026-05-31T09:00:00Z,13.1,0,0,9,0,6,0
R201,2026-05-31T09:15:00Z,17.8,0,0,9,15,6,0
R201,2026-05-31T09:30:00Z,23.9,0,0,9,30,6,0
R201,2026-05-31T09:45:00Z,31.4,0,0,9,45,6,0
R201,2026-05-31T10:00:00Z,20.0,0,0,10,0,6,0
R201,2026-05-31T10:15:00Z,15.0,0,0,10,15,6,0
R201,2026-05-31T10:30:00Z,15.3,0,0,10,30,6,0
R201,2026-05-31T10:45:00Z,4.5,0,0,10,45,6,0
R201,2026-05-31T11:00:00Z,11.2,0,0,11,0,6,0
R201,2026-05-31T11:15:00Z,15.5,0,0,11,15,6,0
R201,2026-05-31T11:30:00Z,28.8,0,0,11,30,6,0
R201,2026-05-31T11:45:00Z,10.7,0,0,11,45,6,0
R201,2026-05-31T12:00:00Z,25.6,0,0,12,0,6,0
R201,2026-05-31T12:15:00Z,14.2,0,0,12,15,6,0
R201,2026-05-31T12:30:00Z,27.4,0,0,12,30,6,0
R201,2026-05-31T12:45:00Z,21.8,0,0,12,45,6,0
R201,2026-05-31T13:00:00Z,21.1,0,0,13,0,6,0
R201,2026-05-31T13:15:00Z,24.8,0,0,13,15,6,0
R201,2026-05-31T13:30:00Z,23.3,0,0,13,30,6,0
R201,2026-05-31T13:45:00Z,25.6,0,0,13,45,6,0
R201,2026-05-31T14:00:00Z,36.3,0,0,14,0,6,0
R201,2026-05-31T14:15:00Z,31.2,0,0,14,15,6,0
R201,2026-05-31T14:30:00Z,19.7,0,0,14,30,6,0
R201,2026-05-31T14:45:00Z,10.6,0,0,14,45,6,0
R201,2026-05-31T15:00:00Z,18.7,0,0,15,0,6,0
R201,2026-05-31T15:15:00Z,0.0,0,0,15,15,6,0
R201,2026-05-31T15:30:00Z,23.3,0,0,15,30,6,0
R201,2026-05-31T15:45:00Z,4.4,0,0,15,45,6,0
R201,2026-05-31T16:00:00Z,26.2,0,0,16,0,6,0
R201,2026-05-31T16:15:00Z,34.8,0,0,16,15,6,0
R201,2026-05-31T16:30:00Z,0.5,0,0,16,30,6,0
R201,2026-05-31T16:45:00Z,14.5,0,0,16,45,6,0
R201,2026-05-31T17:00:00Z,4.4,0,0,17,0,6,0
R201,2026-05-31T17:15:00Z,0.0,0,0,17,15,6,0
R201,2026-05-31T17:30:00Z,13.9,0,0,17,30,6,0
R201,2026-05-31T17:45:00Z,21.4,0,0,17,45,6,0
R201,2026-05-31T18:00:00Z,22.5,0,0,18,0,6,0
R201,2026-05-31T18:15:00Z,16.5,0,0,18,15,6,0
R201,2026-05-31T18:30:00Z,0.0,0,0,18,30,6,0
R201,2026-05-31T18:45:00Z,16.2,0,0,18,45,6,0
R201,2026-05-31T19:00:00Z,0.1,0,0,19,0,6,0
R201,2026-05-31T19:15:00Z,0.7,0,0,19,15,6,0
R201,2026-05-31T19:30:00Z,5.0,0,0,19,30,6,0
R201,2026-05-31T19:45:00Z,25.5,0,0,19,45,6,0
R201,2026-05-31T20:00:00Z,20.5,0,0,20,0,6,0
R201,2026-05-31T20:15:00Z,18.2,0,0,20,15,6,0
R201,2026-05-31T20:30:00Z,6.4,0,0,20,30,6,0
R201,2026-05-31T20:45:00Z,11.1,0,0,20,45,6,0
R201,2026-05-31T21:00:00Z,1.3,0,0,21,0,6,0
R201,2026-05-31T21:15:00Z,28.6,0,0,21,15,6,0
R201,2026-05-31T21:30:00Z,37.0,0,0,21,30,6,0
R201,2026-05-31T21:45:00Z,20.6,0,0,21,45,6,0
R201,2026-05-31T22:00:00Z,22.3,0,0,22,0,6,0
R201,2026-05-31T22:15:00Z,13.4,0,0,22,15,6,0
R201,2026-05-31T22:30:00Z,0.0,0,0,22,30,6,0
R201,2026-05-31T22:45:00Z,6.6,0,0,22,45,6,0
R201,2026-05-31T23:00:00Z,10.3,0,0,23,0,6,0
R201,2026-05-31T23:15:00Z,11.1,0,0,23,15,6,0
R201,2026-05-31T23:30:00Z,8.8,0,0,23,30,6,0
R201,2026-05-31T23:45:00Z,15.5,0,0,23,45,6,0
R201,2026-06-01T00:00:00Z,6.5,0,0,0,0,0,0
R201,2026-06-01T00:15:00Z,36.7,0,0,0,15,0,0
R201,2026-06-01T00:30:00Z,1.3,0,0,0,30,0,0
R201,2026-06-01T00:45:00Z,23.9,0,0,0,45,0,0
R201,2026-06-01T01:00:00Z,12.4,0,0,1,0,0,0
R201,2026-06-01T01:15:00Z,19.6,0,0,1,15,0,0
R201,2026-06-01T01:30:00Z,20.1,0,0,1,30,0,0
R201,2026-06-01T01:45:00Z,16.6,0,0,1,45,0,0
R201,2026-06-01T02:00:00Z,3.7,0,0,2,0,0,0
R201,2026-06-01T02:15:00Z,11.7,0,0,2,15,0,0
R201,2026-06-01T02:30:00Z,16.7,0,0,2,30,0,0
R201,2026-06-01T02:45:00Z,16.1,0,0,2,45,0,0
R201,2026-06-01T03:00:00Z,4.8,0,0,3,0,0,0
R201,2026-06-01T03:15:00Z,27.9,0,0,3,15,0,0
R201,2026-06-01T03:30:00Z,0.0,0,0,3,30,0,0
R201,2026-06-01T03:45:00Z,12.5,0,0,3,45,0,0
R201,2026-06-01T04:00:00Z,5.8,0,0,4,0,0,0
R201,2026-06-01T04:15:00Z,16.8,0,0,4,15,0,0
R201,2026-06-01T04:30:00Z,25.2,0,0,4,30,0,0
R201,2026-06-01T04:45:00Z,0.9,0,0,4,45,0,0
R201,2026-06-01T05:00:00Z,38.5,0,0,5,0,0,0
R201,2026-06-01T05:15:00Z,17.0,0,0,5,15,0,0
R201,2026-06-01T05:30:00Z,18.8,0,0,5,30,0,0
R201,2026-06-01T05:45:00Z,0.6,0,0,5,45,0,0
R201,2026-06-01T06:00:00Z,14.5,0,0,6,0,0,0
R201,2026-06-01T06:15:00Z,24.7,0,0,6,15,0,0
R201,2026-06-01T06:30:00Z,17.1,0,0,6,30,0,0
R201,2026-06-01T06:45:00Z,16.4,0,0,6,45,0,0
R201,2026-06-01T07:00:00Z,14.5,0,0,7,0,0,0
R201,2026-06-01T07:15:00Z,1.2,0,0,7,15,0,0
R201,2026-06-01T07:30:00Z,1.2,0,0,7,30,0,0
R201,2026-06-01T07:45:00Z,26.7,0,0,7,45,0,0
R201,2026-06-01T08:00:00Z,23.8,0,0,8,0,0,0
R201,2026-06-01T08:15:00Z,25.3,0,0,8,15,0,0
R201,2026-06-01T08:30:00Z,6.8,0,0,8,30,0,0
R201,2026-06-01T08:45:00Z,13.4,0,0,8,45,0,0
R201,2026-06-01T09:00:00Z,954.3,1,37,9,0,0,0
R201,2026-06-01T09:15:00Z,1082.7,1,37,9,15,0,0
R201,2026-06-01T09:30:00Z,1193.6,1,21,9,30,0,0
R201,2026-06-01T09:45:00Z,820.6,1,19,9,45,0,0
R201,2026-06-01T10:00:00Z,1306.9,1,28,10,0,0,0
R201,2026-06-01T10:15:00Z,1321.4,1,37,10,15,0,0
R201,2026-06-01T10:30:00Z,1347.6,0,0,10,30,0,1
R201,2026-06-01T10:45:00Z,1446.0,1,31,10,45,0,0
R201,2026-06-01T11:00:00Z,1104.0,1,10,11,0,0,0
R201,2026-06-01T11:15:00Z,1332.6,1,13,11,15,0,0
R201,2026-06-01T11:30:00Z,1803.9,1,22,11,30,0,0
R201,2026-06-01T11:45:00Z,1221.3,1,23,11,45,0,0
R201,2026-06-01T12:00:00Z,1102.2,1,24,12,0,0,0
R201,2026-06-01T12:15:00Z,944.0,1,18,12,15,0,0
R201,2026-06-01T12:30:00Z,1309.1,1,10,12,30,0,0
R201,2026-06-01T12:45:00Z,1586.7,1,24,12,45,0,0
R201,2026-06-01T13:00:00Z,1495.3,1,18,13,0,0,0
R201,2026-06-01T13:15:00Z,1455.4,1,40,13,15,0,0
R201,2026-06-01T13:30:00Z,1132.4,1,29,13,30,0,0
R201,2026-06-01T13:45:00Z,1041.7,1,38,13,45,0,0
R201,2026-06-01T14:00:00Z,1191.3,1,30,14,0,0,0
R201,2026-06-01T14:15:00Z,1255.6,1,20,14,15,0,0
R201,2026-06-01T14:30:00Z,1013.8,1,33,14,30,0,0
R201,2026-06-01T14:45:00Z,990.2,0,0,14,45,0,1
R201,2026-06-01T15:00:00Z,1271.5,1,24,15,0,0,0
R201,2026-06-01T15:15:00Z,1216.6,1,34,15,15,0,0
R201,2026-06-01T15:30:00Z,1167.9,1,32,15,30,0,0
R201,2026-06-01T15:45:00Z,1098.2,0,0,15,45,0,1
R201,2026-06-01T16:00:00Z,1320.0,1,25,16,0,0,0
R201,2026-06-01T16:15:00Z,1441.4,1,42,16,15,0,0
R201,2026-06-01T16:30:00Z,974.9,1,18,16,30,0,0
R201,2026-06-01T16:45:00Z,1219.8,1,23,16,45,0,0
R201,2026-06-01T17:00:00Z,607.2,0,0,17,0,0,0
R201,2026-06-01T17:15:00Z,786.0,0,0,17,15,0,0
R201,2026-06-01T17:30:00Z,794.3,0,0,17,30,0,0
R201,2026-06-01T17:45:00Z,600.8,0,0,17,45,0,0
R201,2026-06-01T18:00:00Z,565.8,0,0,18,0,0,0
R201,2026-06-01T18:15:00Z,759.5,1,12,18,15,0,0
R201,2026-06-01T18:30:00Z,535.3,1,12,18,30,0,0
R201,2026-06-01T18:45:00Z,508.2,0,0,18,45,0,0
R201,2026-06-01T19:00:00Z,629.0,1,4,19,0,0,0
R201,2026-06-01T19:15:00Z,710.2,1,13,19,15,0,0
R201,2026-06-01T19:30:00Z,822.0,1,15,19,30,0,0
R201,2026-06-01T19:45:00Z,393.8,0,0,19,45,0,0
R201,2026-06-01T20:00:00Z,660.7,0,0,20,0,0,0
R201,2026-06-01T20:15:00Z,588.9,1,12,20,15,0,0
R201,2026-06-01T20:30:00Z,475.7,0,0,20,30,0,0
R201,2026-06-01T20:45:00Z,816.7,0,0,20,45,0,0
R201,2026-06-01T21:00:00Z,9.1,0,0,21,0,0,0
R201,2026-06-01T21:15:00Z,0.0,0,0,21,15,0,0
R201,2026-06-01T21:30:00Z,15.2,0,0,21,30,0,0
R201,2026-06-01T21:45:00Z,12.6,0,0,21,45,0,0
R201,2026-06-01T22:00:00Z,33.6,0,0,22,0,0,0
R201,2026-06-01T22:15:00Z,19.9,0,0,22,15,0,0
R201,2026-06-01T22:30:00Z,11.9,0,0,22,30,0,0
R201,2026-06-01T22:45:00Z,13.0,0,0,22,45,0,0
R201,2026-06-01T23:00:00Z,12.9,0,0,23,0,0,0
R201,2026-06-01T23:15:00Z,37.2,0,0,23,15,0,0
R201,2026-06-01T23:30:00Z,21.8,0,0,23,30,0,0
R201,2026-06-01T23:45:00Z,0.9,0,0,23,45,0,0
R201,2026-06-02T00:00:00Z,12.6,0,0,0,0,1,0
R201,2026-06-02T00:15:00Z,14.8,0,0,0,15,1,0
R201,2026-06-02T00:30:00Z,3.9,0,0,0,30,1,0
R201,2026-06-02T00:45:00Z,0.0,0,0,0,45,1,0
R201,2026-06-02T01:00:00Z,21.0,0,0,1,0,1,0
R201,2026-06-02T01:15:00Z,7.0,0,0,1,15,1,0
R201,2026-06-02T01:30:00Z,27.5,0,0,1,30,1,0
R201,2026-06-02T01:45:00Z,15.1,0,0,1,45,1,0
R201,2026-06-02T02:00:00Z,10.3,0,0,2,0,1,0
R201,2026-06-02T02:15:00Z,0.0,0,0,2,15,1,0
R201,2026-06-02T02:30:00Z,27.2,0,0,2,30,1,0
R201,2026-06-02T02:45:00Z,17.9,0,0,2,45,1,0
R201,2026-06-02T03:00:00Z,10.5,0,0,3,0,1,0
R201,2026-06-02T03:15:00Z,6.1,0,0,3,15,1,0
R201,2026-06-02T03:30:00Z,31.0,0,0,3,30,1,0
R201,2026-06-02T03:45:00Z,4.4,0,0,3,45,1,0
R201,2026-06-02T04:00:00Z,11.3,0,0,4,0,1,0
R201,2026-06-02T04:15:00Z,20.7,0,0,4,15,1,0
R201,2026-06-02T04:30:00Z,29.5,0,0,4,30,1,0
R201,2026-06-02T04:45:00Z,12.8,0,0,4,45,1,0
R201,2026-06-02T05:00:00Z,7.7,0,0,5,0,1,0
R201,2026-06-02T05:15:00Z,13.9,0,0,5,15,1,0
R201,2026-06-02T05:30:00Z,24.0,0,0,5,30,1,0
R201,2026-06-02T05:45:00Z,26.3,0,0,5,45,1,0
R201,2026-06-02T06:00:00Z,1.2,0,0,6,0,1,0
R201,2026-06-02T06:15:00Z,16.1,0,0,6,15,1,0
R201,2026-06-02T06:30:00Z,0.7,0,0,6,30,1,0
R201,2026-06-02T06:45:00Z,23.8,0,0,6,45,1,0
R201,2026-06-02T07:00:00Z,19.2,0,0,7,0,1,0
R201,2026-06-02T07:15:00Z,5.8,0,0,7,15,1,0
R201,2026-06-02T07:30:00Z,30.3,0,0,7,30,1,0
R201,2026-06-02T07:45:00Z,18.4,0,0,7,45,1,0
R201,2026-06-02T08:00:00Z,17.3,0,0,8,0,1,0
R201,2026-06-02T08:15:00Z,13.2,0,0,8,15,1,0
R201,2026-06-02T08:30:00Z,14.9,0,0,8,30,1,0
R201,2026-06-02T08:45:00Z,11.2,0,0,8,45,1,0
R201,2026-06-02T09:00:00Z,1445.8,1,22,9,0,1,0
R201,2026-06-02T09:15:00Z,1094.7,1,24,9,15,1,0
R201,2026-06-02T09:30:00Z,1484.9,1,26,9,30,1,0
R201,2026-06-02T09:45:00Z,1121.0,1,37,9,45,1,0
R201,2026-06-02T10:00:00Z,1221.6,1,37,10,0,1,0
R201,2026-06-02T10:15:00Z,1104.8,1,21,10,15,1,0
R201,2026-06-02T10:30:00Z,1616.6,1,38,10,30,1,0
R201,2026-06-02T10:45:00Z,1175.0,0,0,10,45,1,1
R201,2026-06-02T11:00:00Z,1076.6,1,21,11,0,1,0
R201,2026-06-02T11:15:00Z,1184.1,1,22,11,15,1,0
R201,2026-06-02T11:30:00Z,1170.4,1,28,11,30,1,0
R201,2026-06-02T11:45:00Z,1352.1,1,26,11,45,1,0
R201,2026-06-02T12:00:00Z,1167.0,1,26,12,0,1,0
R201,2026-06-02T12:15:00Z,1508.7,1,26,12,15,1,0
R201,2026-06-02T12:30:00Z,1319.3,1,24,12,30,1,0
R201,2026-06-02T12:45:00Z,1270.0,1,22,12,45,1,0
R201,2026-06-02T13:00:00Z,1416.9,1,32,13,0,1,0
R201,2026-06-02T13:15:00Z,977.2,1,24,13,15,1,0
R201,2026-06-02T13:30:00Z,1392.9,1,21,13,30,1,0
R201,2026-06-02T13:45:00Z,1366.9,1,44,13,45,1,0
R201,2026-06-02T14:00:00Z,1011.2,0,0,14,0,1,1
R201,2026-06-02T14:15:00Z,1237.4,1,25,14,15,1,0
R201,2026-06-02T14:30:00Z,1213.1,1,30,14,30,1,0
R201,2026-06-02T14:45:00Z,1094.5,0,0,14,45,1,1
R201,2026-06-02T15:00:00Z,1243.1,0,0,15,0,1,1
R201,2026-06-02T15:15:00Z,1033.2,1,18,15,15,1,0
R201,2026-06-02T15:30:00Z,1504.1,1,23,15,30,1,0
R201,2026-06-02T15:45:00Z,1374.8,1,38,15,45,1,0
R201,2026-06-02T16:00:00Z,1237.6,1,28,16,0,1,0
R201,2026-06-02T16:15:00Z,1340.3,1,38,16,15,1,0
R201,2026-06-02T16:30:00Z,1497.3,1,28,16,30,1,0
R201,2026-06-02T16:45:00Z,1248.5,1,34,16,45,1,0
R201,2026-06-02T17:00:00Z,531.2,0,0,17,0,1,0
R201,2026-06-02T17:15:00Z,517.6,0,0,17,15,1,0
R201,2026-06-02T17:30:00Z,668.5,1,8,17,30,1,0
R201,2026-06-02T17:45:00Z,725.4,0,0,17,45,1,0
R201,2026-06-02T18:00:00Z,308.0,1,2,18,0,1,0
R201,2026-06-02T18:15:00Z,457.3,0,0,18,15,1,0
R201,2026-06-02T18:30:00Z,538.8,0,0,18,30,1,0
R201,2026-06-02T18:45:00Z,557.9,1,15,18,45,1,0
R201,2026-06-02T19:00:00Z,638.2,0,0,19,0,1,0
R201,2026-06-02T19:15:00Z,662.7,0,0,19,15,1,0
R201,2026-06-02T19:30:00Z,446.5,0,0,19,30,1,0
R201,2026-06-02T19:45:00Z,819.0,0,0,19,45,1,0
R201,2026-06-02T20:00:00Z,500.3,0,0,20,0,1,0
R201,2026-06-02T20:15:00Z,581.1,1,17,20,15,1,0
R201,2026-06-02T20:30:00Z,549.4,0,0,20,30,1,0
R201,2026-06-02T20:45:00Z,629.6,1,4,20,45,1,0
R201,2026-06-02T21:00:00Z,37.5,0,0,21,0,1,0
R201,2026-06-02T21:15:00Z,19.1,0,0,21,15,1,0
R201,2026-06-02T21:30:00Z,17.7,0,0,21,30,1,0
R201,2026-06-02T21:45:00Z,8.3,0,0,21,45,1,0
R201,2026-06-02T22:00:00Z,20.9,0,0,22,0,1,0
R201,2026-06-02T22:15:00Z,16.6,0,0,22,15,1,0
R201,2026-06-02T22:30:00Z,14.4,0,0,22,30,1,0
R201,2026-06-02T22:45:00Z,19.9,0,0,22,45,1,0
R201,2026-06-02T23:00:00Z,0.0,0,0,23,0,1,0
R201,2026-06-02T23:15:00Z,14.0,0,0,23,15,1,0
R201,2026-06-02T23:30:00Z,3.0,0,0,23,30,1,0
R201,2026-06-02T23:45:00Z,15.3,0,0,23,45,1,0
R201,2026-06-03T00:00:00Z,7.8,0,0,0,0,2,0
R201,2026-06-03T00:15:00Z,8.4,0,0,0,15,2,0
R201,2026-06-03T00:30:00Z,1.7,0,0,0,30,2,0
R201,2026-06-03T00:45:00Z,26.2,0,0,0,45,2,0
R201,2026-06-03T01:00:00Z,8.2,0,0,1,0,2,0
R201,2026-06-03T01:15:00Z,8.8,0,0,1,15,2,0
R201,2026-06-03T01:30:00Z,30.3,0,0,1,30,2,0
R201,2026-06-03T01:45:00Z,20.7,0,0,1,45,2,0
R201,2026-06-03T02:00:00Z,0.0,0,0,2,0,2,0
R201,2026-06-03T02:15:00Z,28.9,0,0,2,15,2,0
R201,2026-06-03T02:30:00Z,31.5,0,0,2,30,2,0
R201,2026-06-03T02:45:00Z,30.5,0,0,2,45,2,0
R201,2026-06-03T03:00:00Z,21.7,0,0,3,0,2,0
R201,2026-06-03T03:15:00Z,4.0,0,0,3,15,2,0
R201,2026-06-03T03:30:00Z,14.5,0,0,3,30,2,0
R201,2026-06-03T03:45:00Z,0.5,0,0,3,45,2,0
R201,2026-06-03T04:00:00Z,6.3,0,0,4,0,2,0
R201,2026-06-03T04:15:00Z,3.9,0,0,4,15,2,0
R201,2026-06-03T04:30:00Z,8.7,0,0,4,30,2,0
R201,2026-06-03T04:45:00Z,16.6,0,0,4,45,2,0
R201,2026-06-03T05:00:00Z,10.6,0,0,5,0,2,0
R201,2026-06-03T05:15:00Z,10.1,0,0,5,15,2,0
R201,2026-06-03T05:30:00Z,12.1,0,0,5,30,2,0
R201,2026-06-03T05:45:00Z,30.0,0,0,5,45,2,0
R201,2026-06-03T06:00:00Z,36.6,0,0,6,0,2,0
R201,2026-06-03T06:15:00Z,10.5,0,0,6,15,2,0
R201,2026-06-03T06:30:00Z,18.4,0,0,6,30,2,0
R201,2026-06-03T06:45:00Z,6.6,0,0,6,45,2,0
R201,2026-06-03T07:00:00Z,22.7,0,0,7,0,2,0
R201,2026-06-03T07:15:00Z,10.2,0,0,7,15,2,0
R201,2026-06-03T07:30:00Z,7.9,0,0,7,30,2,0
R201,2026-06-03T07:45:00Z,35.0,0,0,7,45,2,0
R201,2026-06-03T08:00:00Z,1.4,0,0,8,0,2,0
R201,2026-06-03T08:15:00Z,0.0,0,0,8,15,2,0
R201,2026-06-03T08:30:00Z,22.3,0,0,8,30,2,0
R201,2026-06-03T08:45:00Z,11.3,0,0,8,45,2,0
R201,2026-06-03T09:00:00Z,1746.3,1,22,9,0,2,0
R201,2026-06-03T09:15:00Z,1188.3,1,33,9,15,2,0
R201,2026-06-03T09:30:00Z,1289.2,1,22,9,30,2,0
R201,2026-06-03T09:45:00Z,1192.6,0,0,9,45,2,1
R201,2026-06-03T10:00:00Z,1171.5,1,29,10,0,2,0
R201,2026-06-03T10:15:00Z,1384.1,1,22,10,15,2,0
R201,2026-06-03T10:30:00Z,1144.4,1,14,10,30,2,0
R201,2026-06-03T10:45:00Z,1402.4,1,23,10,45,2,0
R201,2026-06-03T11:00:00Z,1287.5,1,24,11,0,2,0
R201,2026-06-03T11:15:00Z,833.0,1,30,11,15,2,0
R201,2026-06-03T11:30:00Z,851.5,1,27,11,30,2,0
R201,2026-06-03T11:45:00Z,1053.9,1,30,11,45,2,0
R201,2026-06-03T12:00:00Z,1163.8,1,37,12,0,2,0
R201,2026-06-03T12:15:00Z,1440.0,1,21,12,15,2,0
R201,2026-06-03T12:30:00Z,1378.9,1,21,12,30,2,0
R201,2026-06-03T12:45:00Z,932.8,0,0,12,45,2,1
R201,2026-06-03T13:00:00Z,1300.1,1,37,13,0,2,0
R201,2026-06-03T13:15:00Z,1248.9,1,21,13,15,2,0
R201,2026-06-03T13:30:00Z,1222.4,1,36,13,30,2,0
R201,2026-06-03T13:45:00Z,1406.4,1,29,13,45,2,0
R201,2026-06-03T14:00:00Z,932.5,0,0,14,0,2,1
R201,2026-06-03T14:15:00Z,1061.8,1,17,14,15,2,0
R201,2026-06-03T14:30:00Z,863.5,1,20,14,30,2,0
R201,2026-06-03T14:45:00Z,1305.6,1,42,14,45,2,0
R201,2026-06-03T15:00:00Z,1193.5,1,23,15,0,2,0
R201,2026-06-03T15:15:00Z,1431.5,1,13,15,15,2,0
R201,2026-06-03T15:30:00Z,1302.0,1,12,15,30,2,0
R201,2026-06-03T15:45:00Z,1117.2,1,13,15,45,2,0
R201,2026-06-03T16:00:00Z,873.2,1,37,16,0,2,0
R201,2026-06-03T16:15:00Z,1292.8,0,0,16,15,2,1
R201,2026-06-03T16:30:00Z,1077.8,0,0,16,30,2,1
R201,2026-06-03T16:45:00Z,877.9,1,43,16,45,2,0
R201,2026-06-03T17:00:00Z,774.3,0,0,17,0,2,0
R201,2026-06-03T17:15:00Z,628.4,0,0,17,15,2,0
R201,2026-06-03T17:30:00Z,692.6,0,0,17,30,2,0
R201,2026-06-03T17:45:00Z,719.2,0,0,17,45,2,0
R201,2026-06-03T18:00:00Z,683.3,0,0,18,0,2,0
R201,2026-06-03T18:15:00Z,557.1,1,5,18,15,2,0
R201,2026-06-03T18:30:00Z,555.2,1,2,18,30,2,0
R201,2026-06-03T18:45:00Z,648.4,0,0,18,45,2,0
R201,2026-06-03T19:00:00Z,691.1,0,0,19,0,2,0
R201,2026-06-03T19:15:00Z,658.7,0,0,19,15,2,0
R201,2026-06-03T19:30:00Z,336.7,0,0,19,30,2,0
R201,2026-06-03T19:45:00Z,515.7,0,0,19,45,2,0
R201,2026-06-03T20:00:00Z,500.7,0,0,20,0,2,0
R201,2026-06-03T20:15:00Z,403.5,0,0,20,15,2,0
R201,2026-06-03T20:30:00Z,600.2,1,5,20,30,2,0
R201,2026-06-03T20:45:00Z,812.1,0,0,20,45,2,0
R201,2026-06-03T21:00:00Z,5.5,0,0,21,0,2,0
R201,2026-06-03T21:15:00Z,3.7,0,0,21,15,2,0
R201,2026-06-03T21:30:00Z,9.0,0,0,21,30,2,0
R201,2026-06-03T21:45:00Z,18.4,0,0,21,45,2,0
